vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-1.0925511,-0.33035943,-12.332819,-8.929032,-0.023175038,-0.2308974,-2.226054,-0.18907332,-0.03928414,-0.33551818,0
-0.46626604,-0.05014732,-9.789603,-4.1394377,-0.08032473,-0.04605833,-3.8020408,-0.18221995,-0.04111848,-0.3461112,0
-0.13709372,-0.2424312,11.251815,6.4211926,-0.020900369,-0.1412298,2.5172932,-0.18770972,-0.06443347,-0.07748065,1
-1.1956314,-0.33919975,14.113155,17.674711,-0.03647374,-0.1348246,2.1525395,-0.18443301,-0.035505764,-0.30250084,1
-0.5302284,-0.08247486,18.644506,4.1816516,-0.08166522,-0.03689229,0.59915054,-0.18646553,-0.039324902,-0.34610617,1
-0.8582211,-0.2918521,17.228025,2.9496796,-0.036307767,-0.14159572,5.416686,-0.18443692,-0.037917383,-0.34635767,1
-0.50767887,-0.24649069,11.290005,5.855905,-0.028409248,-0.16610728,5.7487297,-0.18733028,-0.044474535,-0.32656857,1
-1.1700515,-0.29172418,16.120787,-0.28344074,-0.05122304,-0.11171574,3.664449,-0.18824542,-0.047972314,-0.34630838,1
-0.4337876,-0.07317354,-10.635747,-5.9024067,-0.08326433,-0.015320933,-1.1504772,-0.18786538,-0.045805007,-0.34409574,0
-1.1190987,-0.44910643,-22.225561,-4.026988,-0.011383096,-0.18046926,-4.967098,-0.18724957,-0.060498394,-0.2590662,0
0.09653775,-0.38630396,17.440275,13.453286,0.00068274117,-0.2462883,6.9178977,-0.18803853,-0.078549646,-0.17830673,1
-0.6030273,-0.22040264,2.5518112,1.2981576,-0.00848965,-0.23834091,3.9410708,-0.18591207,-0.07275177,-0.17043078,1
-0.42482,-0.037067946,-12.775799,-5.323451,-0.077146396,-0.009421173,-1.6098424,-0.1858519,-0.043002933,-0.34611627,0
-0.5244307,-0.015472157,-12.717974,-3.842228,-0.065765664,-0.051526863,-3.0405648,-0.18834537,-0.04782755,-0.34635806,0
-1.0572958,-0.50660866,10.121782,-1.3937227,0.013652725,-0.29475957,-1.4099174,-0.18588662,-0.046399005,-0.03486224,1
-1.089972,-0.33756927,-14.093346,-7.155738,-0.003622059,-0.25405526,-3.9319193,-0.18582335,-0.03097143,-0.32927963,0
-0.111006714,-0.031442236,-11.93923,-4.849324,-0.087313145,-0.034697663,-1.1668515,-0.17652234,-0.047718026,-0.24201769,0
0.0035606825,-0.116313174,13.667196,6.2332726,-0.08647328,-0.04011235,3.9679701,-0.18815887,-0.045185633,-0.1194813,1
-0.668254,-0.19579458,-13.224552,-5.3922086,-0.019279959,-0.21959546,-3.767638,-0.18446478,-0.056073107,-0.13056934,0
-0.3491784,-0.030586211,15.295357,5.5632367,-0.08783937,-0.045274664,1.4207782,-0.18940738,-0.046824418,-0.3461196,1
-1.2908176,-0.52193856,-12.187414,-9.183187,-0.031390984,-0.16166408,-4.1260405,-0.18622175,-0.0578193,-0.34487692,0
-0.4356042,-0.23798127,37.080383,12.55468,-0.0125211645,-0.20851013,4.3202205,-0.18486485,-0.037909396,-0.1413376,1
-0.9210564,-0.6239493,-11.716236,-6.1040916,0.010779103,-0.23878913,-3.6284363,-0.18798473,-0.051456995,-0.3396138,0
-0.20044245,-0.09035306,16.997644,7.0116024,-0.08343175,-0.11418164,4.135779,-0.1876683,-0.046464704,-0.010030437,1
-1.0412341,-0.5783229,12.520595,1.7575952,-0.03313942,-0.1461701,3.0340452,-0.19065931,-0.030000158,-0.11982043,1
-0.43960673,-0.3133128,-14.042889,-4.9995346,-0.07148214,-0.09313553,-6.977355,-0.18555507,-0.053055957,0.3811263,0
-0.5623041,-0.08278854,-10.933945,-7.4190254,-0.07814925,-0.014065131,-2.027595,-0.18214226,-0.04360296,-0.34607032,0
-0.3718256,-0.7049954,11.253708,10.390102,0.035751738,-0.2745998,6.281102,-0.18668315,-0.048762776,-0.0394317,1
