vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-6.637951,-0.24138445,-12.831315,-3.9568684,-0.76787686,-0.60150594,0.02831848,-0.4012852,-0.08693357,0.54625285,0
-11.102389,-0.25705612,-11.952733,-7.535791,-0.5817576,-0.6518951,-0.2469843,-0.35398737,-0.21514714,-1.191105,0
9.027558,-0.020829655,14.50949,4.8394675,-1.0602027,-0.40853497,-0.57254577,-0.24279237,0.17593454,1.6682507,1
-5.869776,-0.076157995,-13.799921,-1.1392034,-0.6559503,-0.2935978,-0.23178156,-0.2666493,-0.8694399,-0.9209865,0
-5.5583496,-0.055712704,-13.812125,-7.2453704,-1.048364,-0.2405421,-0.20709024,-0.29402277,-0.32733896,0.737758,0
-5.7629075,-0.05462754,0.70018125,2.8637931,-0.85892594,-0.36754566,-0.17760773,-0.33272478,-0.29642966,1.5752091,0
-7.3053594,-0.039724704,-13.223905,-6.7350426,-0.93010676,-0.36233094,0.22936468,-0.4271174,-0.02149405,1.648034,0
14.0908985,0.22988732,19.82122,9.488853,-0.38755453,-0.30068383,-0.13110511,-0.46482962,0.029750515,1.6068915,1
-8.714745,-0.1659288,-14.910487,-1.3656834,-0.6961314,-0.24135011,-0.33530205,-0.46560368,-1.1453724,-0.88425255,0
8.2950945,-0.11954313,17.585335,7.2483296,-0.42494908,-0.3875593,-0.086240895,-0.42236397,-0.5057104,1.6573066,1
-13.338319,-0.14666565,-12.485283,-3.5210283,-0.84551334,-0.5575309,-0.3378633,-0.33572268,-0.08291146,-0.48514646,0
-10.585185,-0.013948422,-12.065266,-10.56895,-0.9176316,-0.5373971,-0.3489316,-0.2859048,-1.0997779,-1.2990373,0
-10.697936,-0.062756404,-12.208491,-4.5122457,-0.6351978,-0.3911865,-0.4157577,-0.3004201,-0.4085471,-1.01975,0
8.2115135,-0.099007316,17.559683,0.69793254,-0.22084048,-0.11555297,-0.55031437,-0.41826245,-0.62257755,1.6415465,1
-1.446915,-0.16141726,-9.91661,-7.9769535,-0.8864656,-0.4068427,-0.23610164,-0.46996716,-0.61172044,-0.86393154,0
11.132145,-0.025293205,18.74897,10.087139,-0.53033274,-0.3504201,-0.16521715,-0.21240123,-0.66188663,1.6383927,1
-7.6751924,0.020068925,-12.32222,-5.766952,-0.6643599,-0.7006629,-0.100584716,-0.4029043,-0.28664553,-0.21389471,0
7.8081512,-0.29645586,41.37829,21.763979,-0.6038278,-0.43283412,-0.21276517,-0.40648872,-0.7905013,1.6714022,1
-5.3598003,-0.2695815,-14.702891,-3.5154011,-0.22339816,-0.3454056,-0.29744658,-0.37055248,-1.4473288,0.12012631,0
8.0283165,-0.17582765,9.195041,3.9176586,-0.347411,-0.33570227,-0.09008484,-0.42566013,-1.353806,1.6651489,1
-5.856758,-0.05315791,-13.693304,-6.06227,-0.9050377,-0.34054837,-0.27785578,-0.3873599,-0.43139282,-0.9850496,0
-5.121506,-0.2412926,-11.221272,-6.0441785,-0.71990764,-0.28694513,-0.5506977,-0.34643912,-0.8676985,-0.4325211,0
-17.289433,-0.61210704,-12.760527,-5.5837426,-0.42702115,-0.65257037,-0.17724511,-0.41890907,-0.62716,-1.2562666,0
-0.91483825,-0.37895024,-8.696806,-0.44898793,-0.50423056,-0.34971717,-0.6202181,-0.37946838,-1.122973,1.6547982,1
10.984996,-0.44585127,19.237907,6.2541404,0.31284544,-0.5916785,-0.5561809,-0.3613896,-0.96601516,1.6695595,1
1.309496,-0.24333954,-5.7311277,-4.7703595,-0.6018701,-0.4625517,-0.5084072,-0.43004906,-1.0999712,-0.11570966,1
8.684125,0.13953684,-6.949874,-2.1453226,-0.7223308,-0.6576663,-0.20222601,-0.41704524,-0.37240258,-0.6641482,0
10.820188,-0.114901386,14.752015,4.2310543,-0.71860826,-0.67115456,-0.12462059,-0.32294732,-0.16264787,1.5487044,1
8.87694,0.16159308,14.592521,11.0529375,-0.6919034,-0.2624838,-0.2377343,-0.477749,-0.7376047,1.6388277,1
10.26987,-0.01246113,14.540932,6.9500866,-0.4938035,-0.40835276,-0.3060042,-0.4793261,0.4122139,1.1164271,1
6.2355175,-0.24846742,16.246971,4.757854,-0.7006825,-0.25125483,-0.4628975,-0.4072039,-0.82267994,1.6504947,1
-6.3053684,-0.3195578,-11.962363,-2.5239174,-0.94595546,-0.28727093,-0.58630955,-0.4664098,-0.8195947,0.7021488,0
0.84505844,-0.38778904,-7.8073697,0.1851399,-0.54692096,-0.42771608,-0.4218252,-0.4147227,-1.5719352,1.6173874,1
-4.856862,0.059250068,-13.214244,-5.382132,-0.64968973,-0.18447751,-0.20607126,-0.45265895,-1.030509,-1.2089142,0
-5.8685193,-0.22641887,-13.792975,-5.3896713,-0.8883807,-0.6427446,-0.11036104,-0.4070121,-0.3562378,-0.67838186,0
-4.1941433,-0.36288577,-15.507813,-4.761112,-0.73561245,-0.36495346,-0.35293376,-0.24969709,-1.126813,-1.3073734,0
5.489415,-0.1265758,16.564259,5.2825847,-0.87434375,-0.38235947,-0.4361813,-0.44855064,-0.7188459,1.6574695,1
4.7551517,-0.41235632,-7.0859857,-1.2444966,-0.25587702,-0.47599825,-0.44004172,-0.39831984,-1.0334473,1.6124567,1
-6.1689167,-0.0996289,-13.676396,-2.6199012,-0.51374894,-0.31262594,-0.4621778,-0.48968488,-0.9427323,0.104856394,0
3.16286,0.050720226,15.141688,0.587732,-0.91324645,-0.5286819,0.52179825,-0.35823458,-0.041608963,1.6707426,1
-6.5352316,-0.09259737,-13.303753,-3.4126124,-0.64359987,-0.67578703,0.004986302,-0.45848194,-0.15216157,0.06182682,0
-2.679625,0.025287721,-10.858267,1.8901287,-1.0047317,-0.3706173,-0.06735812,-0.36228758,-0.31749538,0.98085415,0
6.010045,-0.32085836,14.627405,5.17993,-0.99972534,-0.2653931,-0.5843788,-0.4563321,-0.5999422,1.6697375,1
-8.677777,-0.18287337,-13.682754,-9.878057,-0.94016796,-0.54323274,-0.4906362,-0.36803746,-0.3018586,-1.034551,0
8.009418,-0.12542449,14.334831,3.897782,-1.0097692,-0.24568489,0.03724934,-0.34815794,-0.22625016,-0.9277238,1
8.177672,-0.22873765,13.828149,6.0268126,-0.54498,-0.20004044,-0.29251555,-0.47084063,0.23470993,1.6677328,1
10.159642,-0.14960167,18.085836,5.134826,-0.2443388,-0.30030277,-0.25208455,-0.22137539,-1.1811051,1.6780483,1
10.813441,-0.007928465,16.147062,4.251952,-0.46476406,-0.6860214,0.08140808,-0.39001042,-0.17200178,1.6227473,1
3.0342035,-0.08105498,0.9343671,2.2980664,-0.6443079,-0.30952123,-0.45703605,-0.41162264,-0.8828796,-0.42143854,1
-6.7976723,-0.3325488,-14.094272,-3.2797344,-0.5845328,-0.24397156,-0.21820699,-0.3724726,-1.2191421,0.9761259,0
-10.440316,-0.17951772,-14.714569,-8.608851,-0.94556034,-0.2765595,-0.6276956,-0.39425915,-0.9566919,-0.84384805,0
0.48430577,0.0052165347,-7.9881306,-0.2116653,-0.95729584,-0.403184,-0.114564806,-0.36143392,-0.17675678,-0.1870177,0
10.220422,-0.21763909,12.296183,7.4088454,-0.08849989,-0.6588028,-0.31792226,-0.37873244,1.6407778,1.6707466,1
6.661961,-0.16018938,14.581544,7.130528,-0.66483754,-0.3866479,-0.25641823,-0.34494674,0.51434034,1.6458261,1
6.0791626,-0.11960433,14.268373,2.804712,-0.7884859,-0.4663716,-0.37310448,-0.20929089,-0.25807723,1.6293031,1
7.162427,-0.018390391,14.845752,6.5393167,-0.79941815,-0.34303764,-0.2850388,-0.26195022,-0.58872277,-0.04830688,1
10.653241,0.046703268,14.362384,7.7109914,-0.15494365,-0.34692046,-0.3525383,-0.18399876,1.6084354,1.6672487,1
5.920112,-0.30965692,15.601151,4.2563634,-0.8739226,-0.3204041,-0.33099782,-0.4657221,-0.87873507,1.6640912,1
-4.8428164,-0.06336432,-12.383898,-8.457781,-1.1290725,-0.09182144,-0.024109289,-0.29136378,-0.13196982,0.8052449,0
-4.346549,-0.2914775,-13.577957,-4.4206614,-0.73483056,-0.3560268,-0.34459627,-0.27935272,-0.93930435,1.0417942,0
13.362512,-0.069896914,16.898193,5.521387,0.028522622,-0.2904176,-0.18086985,-0.48390922,-0.93629855,1.6729523,1
6.654154,0.11250647,-6.1798124,7.3860364,-0.38396397,-0.16029921,-0.18825112,-0.45997176,-1.1652198,1.5458434,1
-7.1287475,-0.070861086,-13.366637,-7.9307976,-0.94056845,-0.49271384,0.08241302,-0.37729025,-0.13979693,0.49857107,0
-3.8471036,-0.03678495,-12.950193,-6.432858,-0.8593479,-0.33763477,0.23431064,-0.48863843,-0.42125317,-0.90566695,0
-2.3017159,-0.2027835,0.07138572,2.1305215,-0.29796034,-0.4068853,-0.32898185,-0.35066968,-1.4913578,0.22307374,1
-7.132409,-0.115044884,-14.4668045,-3.8643608,-0.22210601,-0.3212799,-0.1762631,-0.46639985,-1.4776556,-0.77908444,0
-7.410466,-0.040604707,-9.174014,-8.0605,-0.8384312,-0.50276554,-0.045931056,-0.3477019,-0.10263382,-0.5189674,0
8.25072,-0.024541724,15.417392,8.438616,-1.0322111,-0.42722744,-0.01629214,-0.39673823,-0.19560269,1.3617104,1
-8.075913,-8.3070714e-05,-13.692842,-2.7568681,-0.477866,-0.23025115,-0.28300926,-0.3544325,-1.1937618,-1.042601,0
6.4453115,-0.07254178,15.229497,2.7304556,-0.7721798,-0.6545089,0.2309539,-0.39309192,-0.15890706,1.666953,1
-9.29855,-0.41260973,-12.587626,-4.828194,-0.6919524,-0.37524268,-0.31030342,-0.3181858,-0.6072107,-0.497503,0
6.8364296,0.04432484,14.958805,5.244154,-0.5888986,-0.23152012,-0.36255136,-0.48588598,-0.5816194,1.661073,1
-4.572882,-0.40433094,-13.81772,-4.363214,-0.7608347,-0.39678386,-0.4514781,-0.34041262,-1.7026728,-0.89604795,0
8.210397,-0.09158271,15.98766,10.4402485,-0.85906166,-0.5594893,-0.23659019,-0.4236313,0.92732334,1.634594,1
6.604149,-0.49368852,13.41776,5.007629,-0.24993923,-0.43201897,-0.3378594,-0.22628047,-1.1375449,1.6404816,1
-9.73619,-0.22978903,-12.977285,-6.325577,-0.70373803,-0.5280383,-0.2413563,-0.44378722,-0.43683034,1.6697813,0
-7.4339504,-0.12665924,-11.510505,-9.721685,-1.0582037,-0.26918176,-0.011445998,-0.29660344,-0.2003286,-0.7000288,0
12.326861,-0.40500978,13.454536,20.615545,0.16056854,-0.5271388,-0.21649231,-0.48462456,-1.38267,1.6470444,1
7.383338,-0.31191832,12.684246,8.04954,-0.5189927,-0.212787,-0.34199417,-0.3603375,-0.9046913,1.6778969,1
-4.6133738,-0.21897116,-14.127664,-4.076473,-0.69994825,-0.2691891,-0.44457003,-0.39676318,-0.655749,0.21281597,0
8.89347,-0.36916444,16.054295,5.280991,0.14223151,-0.382359,-0.41099104,-0.45915017,-0.97247416,1.656506,1
7.5721116,0.023783978,14.915738,3.198507,-0.94249386,-0.3033528,-0.2240245,-0.4407267,-0.11139621,1.5677899,1
8.178257,-0.025579903,15.231124,6.0742803,-0.9768877,-0.42399123,-0.1270224,-0.28918096,-0.10021941,1.0051502,1
7.5688305,-0.23174065,20.144365,3.223274,-0.4686934,-0.40898517,-0.20076205,-0.34453332,0.398176,1.6784475,1
-1.8599203,-0.035447653,-9.999539,-8.284742,-1.0213544,-0.43026826,-0.3007146,-0.42192087,-0.15279374,0.11508189,0
-6.081435,-0.034806315,-13.254526,-5.899196,-0.7051862,-0.6129906,-0.24443664,-0.39310712,-0.19773017,-0.6368319,0
9.96132,-0.15732095,15.988524,6.908674,-0.5646003,-0.4706056,-0.36036536,-0.38471085,0.9161808,1.6760346,1
-1.5715064,-0.27516204,-0.17882967,-0.17475794,-0.7465228,-0.56771314,-0.45796642,-0.25343812,-0.67830586,-0.27011952,0
7.054025,-0.34225,13.108698,6.671227,-0.8393981,-0.49145702,-0.3292846,-0.2487117,-0.04047328,1.6622442,1
6.223158,-0.08440987,14.054805,7.5243716,-0.8545783,-0.44089153,-0.0036995253,-0.37013596,-0.24880011,1.6616529,1
-6.4836025,-0.074053966,-14.053296,-7.1116323,-1.0882761,-0.2643224,0.017531767,-0.3340655,-0.1892832,0.5412507,0
-0.72608626,-0.28410393,-1.6825018,2.2749355,-0.4532132,-0.29890794,-0.54512393,-0.3808226,-1.0420251,1.2202197,0
-7.835007,-0.2773333,-14.613657,-6.791975,-0.93028414,-0.3975101,-0.3874249,-0.35109094,-1.1646464,0.4110627,0
1.2726113,-0.2360149,4.180089,4.2163324,-0.4105553,-0.47274378,-0.4455124,-0.3455962,0.06236222,0.8436528,1
4.7460318,-0.19492619,11.827029,0.7649285,-0.5447745,-0.2610797,-0.42427588,-0.3491159,-0.8717331,1.6594294,1
-5.4563828,-0.0263674,-13.820879,-6.8368263,-1.0232853,-0.017892033,-0.5220675,-0.48621625,-0.40812033,1.0317148,0
16.633003,0.17277063,20.893345,12.183363,-0.5905157,-0.7154036,-0.3122312,-0.16544452,-1.0865334,1.6044365,1
12.186854,0.094528206,19.668644,5.814265,-0.8597808,-0.6321524,-0.48093522,-0.20230363,-0.7766468,1.4499779,1
-3.8181837,-0.14476919,-14.207334,-7.8568606,-0.9261574,-0.32778993,-0.17341062,-0.31376964,-0.40887126,-1.1357149,0
5.7164183,0.04553443,14.531644,4.8672414,-0.9589613,-0.32409543,-0.34387103,-0.3987585,-0.32198793,1.6304854,1
5.528533,-0.06761987,15.669136,4.4843545,-0.83837306,-0.15991503,-0.4159669,-0.367057,-1.149867,1.6733406,1
12.363782,0.024716567,20.08183,8.182009,-0.12392374,-0.45780724,-0.21849985,-0.28041744,1.0477223,1.6731508,1
-9.86069,-0.04268578,-13.855166,-6.7638097,-0.3790967,-0.121008694,-0.5713767,-0.45481965,-1.3263047,0.011720138,0
6.162674,-0.39563572,14.070903,5.5604424,-0.51837295,-0.4807345,-0.6317162,-0.3733417,-0.52247447,1.4463512,1
7.10009,-0.020255793,13.603143,4.881099,-0.62853366,-0.5492488,0.0693302,-0.32963938,-0.21252115,1.6144937,1
-5.9236107,-0.15431969,-14.379821,-6.0289845,-0.8357368,-0.29404208,-0.4717378,-0.33590764,-0.8311805,-0.9342405,0
-4.502615,-0.038160626,-13.832043,-4.4525247,-0.527656,-0.2528493,-0.55302745,-0.4588899,-1.1651514,-0.44101647,0
6.538868,0.05619776,14.546973,3.573193,-0.74836487,-0.5768998,-0.01274988,-0.35332018,-0.20166068,1.3331661,1
-7.740794,-0.43772125,-13.675895,-7.397886,-0.67534906,-0.4280876,-0.5921426,-0.4343837,-0.81376433,0.4307777,0
-6.549987,-0.39545792,-13.000259,-6.3465805,-0.44058797,-0.4768423,-0.5750547,-0.42087162,-0.9080675,-0.44297072,0
-8.050586,-0.16498017,-13.526851,-7.253903,-0.79804075,-0.6238052,-0.31248567,-0.25164324,-0.34050938,-0.878709,0
7.439123,0.062341016,19.989437,6.215853,-0.80338824,-0.29992607,-0.1357632,-0.32076836,-0.4217796,1.6590253,1
-4.1601105,0.0015650052,-3.4643958,-6.29289,-0.9068374,-0.51354915,-0.16787352,-0.45092875,-0.15886484,-0.39447552,1
8.144828,-0.01880652,14.632149,7.824182,-0.77987045,-0.42811617,-0.30349725,-0.3676963,0.6857398,1.6663314,1
-10.011506,-0.025077175,-11.871337,-8.106209,-0.8664114,-0.534168,0.29118863,-0.37459356,-0.04998955,-0.40811542,0
-3.0990028,-0.022208441,-13.528047,-4.3840823,-0.9977623,-0.3338918,-0.29308456,-0.47405535,-0.45004183,1.5717281,0
-7.145884,-0.023908976,-13.561295,-8.358101,-0.9428909,-0.50956106,-0.5233891,-0.39001948,-0.20661761,1.5787362,0
-6.025572,-0.09766613,-14.3496685,-4.7895293,-0.6047366,-0.16647069,-0.34296206,-0.4676421,-0.9710968,-0.78598547,0
-7.445638,-0.4025113,-12.583811,-5.8361335,-0.7929272,-0.4745781,-0.55185616,-0.4154259,-1.0285733,-2.1134887,0
-16.550135,-0.67883766,-11.325147,-9.799128,-0.7539176,-0.7671012,-0.40725413,-0.3133983,-0.40485013,-1.2505128,0
8.186713,-0.50306296,15.241115,7.1062,-0.5691263,-0.45819783,-0.24554183,-0.31635082,-0.67504865,1.66912,1
5.499277,-0.051966373,-5.1108065,-0.6591614,-0.64855677,-0.4037414,-0.30480042,-0.41475058,-0.9084467,-0.8181231,0
7.3858805,-0.4773819,14.939461,4.355046,-0.2839952,-0.5819615,-0.29208502,-0.3420664,0.4769753,1.6790396,1
-4.089881,-0.17348322,-12.861297,-2.5806713,-0.9095933,-0.49895534,-0.045995966,-0.19863887,-0.76237184,0.51022875,0
-3.4465117,-0.09706474,-6.4307795,-4.942167,-1.0446163,-0.22614114,-0.19579269,-0.3533432,-0.21089366,1.6507338,0
12.375188,0.056798767,15.495176,15.605204,-0.968561,-0.47724563,-0.32180992,-0.414136,-0.45630088,0.17496751,1
10.515992,-0.18497676,18.889488,18.726564,-0.118739985,-0.46432698,-0.12940042,-0.27171418,0.6772433,1.6738981,1
8.540833,-0.063667506,13.791701,0.008780594,-0.6122465,-0.67674583,0.4259124,-0.41905487,-0.22834851,1.5021192,1
7.4015017,0.0074701714,16.992207,5.0150046,-0.73334676,-0.2903835,-0.33832303,-0.2884779,-0.36245975,1.6696013,1
-9.900826,-0.13499573,-11.445884,-4.478298,-1.0631024,-0.2761591,-0.45970622,-0.35445625,-0.3460808,1.220686,0
-5.456443,-0.10402961,-13.090598,-6.6399217,-0.9803183,-0.33601162,-0.1541396,-0.41221333,-0.4835739,-0.29640254,0
9.878055,0.13405108,12.9828005,7.585377,-0.39468235,-0.18678243,-0.2632319,-0.47037616,-0.93870586,1.6567694,1
-3.388633,-0.20331967,10.1235895,3.6781194,-0.87524474,-0.35183778,-0.38930538,-0.27183998,-0.81663597,-1.1489147,1
-6.1214542,-0.3777176,-13.094958,-5.268341,-0.9183565,-0.36355492,-0.53226024,-0.30458072,-1.2599213,-1.2560815,0
-8.535639,-0.36826783,-11.217319,-2.3622367,-0.64163816,-0.46586016,-0.5577291,-0.27389413,-0.9421646,1.2567691,0
-4.381124,-0.27806845,-13.956708,-3.848246,-0.8071987,-0.38636708,-0.24216944,-0.4746099,-0.4689239,-1.0379215,0
-6.601068,-0.13235772,-12.219161,-8.716745,-0.92555887,-0.29113737,-0.12725396,-0.18738969,-0.19955014,-0.06859875,0
-3.9798362,-0.051408727,-14.7666025,-6.171354,-0.87458795,-0.26217166,-0.39492115,-0.35143563,-0.5426671,-1.4347211,0
-4.2923546,-0.16013245,-12.401053,-8.831376,-0.601276,-0.40650642,-0.5485685,-0.39600146,-1.3470998,-1.4007925,0
